k,d,recall,time
2736,0.368493,1.000000,1.596136
2737,0.368517,1.000000,1.596136
2738,0.368534,1.000000,1.596136
2739,0.368537,1.000000,1.596136
2740,0.368553,1.000000,1.596136
2741,0.368575,1.000000,1.596136
2742,0.368583,1.000000,1.596136
2743,0.368602,1.000000,1.596136
2744,0.368622,1.000000,1.596136
2745,0.368622,1.000000,1.596136
2746,0.368642,1.000000,1.596136
2747,0.368666,1.000000,1.596136
2748,0.368694,1.000000,1.596136
2749,0.368695,1.000000,1.596136
2750,0.368822,1.000000,1.596136
2751,0.368830,1.000000,1.596136
2752,0.368831,1.000000,1.596136
2753,0.368842,1.000000,1.596136
2754,0.368878,1.000000,1.596136
2755,0.368981,1.000000,1.596136
2756,0.368985,1.000000,1.596136
2757,0.368986,1.000000,1.596136
2758,0.368999,1.000000,1.596136
2759,0.369022,1.000000,1.596136
2760,0.369029,1.000000,1.596136
2761,0.369059,1.000000,1.596136
2762,0.369061,1.000000,1.596136
2763,0.369063,1.000000,1.596136
2764,0.369065,1.000000,1.596136
2765,0.369084,1.000000,1.596136
2766,0.369086,1.000000,1.596136
2767,0.369086,1.000000,1.596136
2768,0.369086,1.000000,1.596136
2769,0.369086,1.000000,1.596136
2770,0.369086,1.000000,1.596136
2771,0.369086,1.000000,1.596137
2772,0.369086,1.000000,1.596137
2773,0.369086,1.000000,1.596137
2774,0.369126,1.000000,1.596137
2775,0.369167,1.000000,1.596137
2776,0.369188,1.000000,1.596137
2777,0.369208,1.000000,1.596137
2778,0.369208,1.000000,1.596137
2779,0.369240,1.000000,1.596137
2780,0.369240,1.000000,1.596137
2781,0.369240,1.000000,1.596137
2782,0.369240,1.000000,1.596137
2783,0.369240,1.000000,1.596137
2784,0.369240,1.000000,1.596137
2785,0.369240,1.000000,1.596137
2786,0.369240,1.000000,1.596137
2787,0.369240,1.000000,1.596137
2788,0.369240,1.000000,1.596137
2789,0.369240,1.000000,1.596137
2790,0.369240,1.000000,1.596137
2791,0.369240,1.000000,1.596138
2792,0.369240,1.000000,1.596138
2793,0.369240,1.000000,1.596138
2794,0.369240,1.000000,1.596138
2795,0.369240,1.000000,1.596138
2796,0.369240,1.000000,1.596138
2797,0.369240,1.000000,1.596138
2798,0.369240,1.000000,1.596138
2799,0.369240,1.000000,1.596138
2800,0.369240,1.000000,1.596138
2801,0.369240,1.000000,1.596138
2802,0.369240,1.000000,1.596138
2803,0.369240,1.000000,1.596138
2804,0.369240,1.000000,1.596138
2805,0.369240,1.000000,1.596138
2806,0.369240,1.000000,1.596138
2807,0.369240,1.000000,1.596139
2808,0.369240,1.000000,1.596139
2809,0.369240,1.000000,1.596139
2810,0.369240,1.000000,1.596139
2811,0.369240,1.000000,1.596139
2812,0.369240,1.000000,1.596139
2813,0.369240,1.000000,1.596139
2814,0.369240,1.000000,1.596139
2815,0.369263,1.000000,1.596139
2816,0.369292,1.000000,1.596139
2817,0.369292,1.000000,1.596139
2818,0.369362,1.000000,1.596139
2819,0.369370,1.000000,1.596139
2820,0.369373,1.000000,1.596139
2821,0.369373,1.000000,1.596139
2822,0.369377,1.000000,1.596139
2823,0.369414,1.000000,1.596139
2824,0.369438,1.000000,1.596139
2825,0.369451,1.000000,1.596139
2826,0.369470,1.000000,1.596139
2827,0.369493,1.000000,1.596139
2828,0.369501,1.000000,1.596139
2829,0.369502,1.000000,1.596139
2830,0.369552,1.000000,1.596139
2831,0.369588,1.000000,1.596139
2832,0.369597,1.000000,1.596139
2833,0.369662,1.000000,1.596139
2834,0.369713,1.000000,1.596139
2835,0.369750,1.000000,1.596139
2836,0.369753,1.000000,1.596139
2837,0.369782,1.000000,1.596139
2838,0.369795,1.000000,1.596139
2839,0.369813,1.000000,1.596139
2840,0.369815,1.000000,1.596139
2841,0.369821,1.000000,1.596139
2842,0.369838,1.000000,1.596139
2843,0.369897,1.000000,1.596139
2844,0.369912,1.000000,1.596139
2845,0.369928,1.000000,1.596139
2846,0.369968,1.000000,1.596139
2847,0.369994,1.000000,1.596139
2848,0.370030,1.000000,1.596139
2849,0.370078,1.000000,1.596139
2850,0.370155,1.000000,1.596139
2851,0.370195,1.000000,1.596139
2852,0.370264,1.000000,1.596139
2853,0.370286,1.000000,1.596139
2854,0.370289,1.000000,1.596139
2855,0.370297,1.000000,1.596139
2856,0.370315,1.000000,1.596139
2857,0.370364,1.000000,1.596139
2858,0.370433,1.000000,1.596139
2859,0.370452,1.000000,1.596139
2860,0.370459,1.000000,1.596139
2861,0.370460,1.000000,1.596139
2862,0.370485,1.000000,1.596139
2863,0.370495,1.000000,1.596139
2864,0.370508,1.000000,1.596139
2865,0.370520,1.000000,1.596139
2866,0.370526,1.000000,1.596139
2867,0.370526,1.000000,1.596139
2868,0.370541,1.000000,1.596139
2869,0.370541,1.000000,1.596139
2870,0.370541,1.000000,1.596139
2871,0.370541,1.000000,1.596139
2872,0.370541,1.000000,1.596139
2873,0.370541,1.000000,1.596139
2874,0.370541,1.000000,1.596140
2875,0.370541,1.000000,1.596140
2876,0.370541,1.000000,1.596140
2877,0.370541,1.000000,1.596140
2878,0.370542,1.000000,1.596140
2879,0.370544,1.000000,1.596140
2880,0.370548,1.000000,1.596140
2881,0.370553,1.000000,1.596140
2882,0.370575,1.000000,1.596140
2883,0.370579,1.000000,1.596140
2884,0.370592,1.000000,1.596140
2885,0.370592,1.000000,1.596140
2886,0.370592,1.000000,1.596140
2887,0.370631,1.000000,1.596140
2888,0.370637,1.000000,1.596140
2889,0.370637,1.000000,1.596140
2890,0.370658,1.000000,1.596140
2891,0.370676,1.000000,1.596140
2892,0.370696,1.000000,1.596140
2893,0.370698,1.000000,1.596140
2894,0.370735,1.000000,1.596140
2895,0.370958,1.000000,1.596140
2896,0.370999,1.000000,1.596140
2897,0.371003,1.000000,1.596140
2898,0.371010,1.000000,1.596140
2899,0.371041,1.000000,1.596140
2900,0.371046,1.000000,1.596140
2901,0.371055,1.000000,1.596140
2902,0.371072,1.000000,1.596140
2903,0.371092,1.000000,1.596140
2904,0.371095,1.000000,1.596140
2905,0.371128,1.000000,1.596140
2906,0.371145,1.000000,1.596140
2907,0.371148,1.000000,1.596140
2908,0.371176,1.000000,1.596140
2909,0.371177,1.000000,1.596140
2910,0.371187,1.000000,1.596140
2911,0.371191,1.000000,1.596140
2912,0.371196,1.000000,1.596140
2913,0.371198,1.000000,1.596140
2914,0.371234,1.000000,1.596140
2915,0.371240,1.000000,1.596140
2916,0.371246,1.000000,1.596140
2917,0.371306,1.000000,1.596140
2918,0.371368,1.000000,1.596140
2919,0.371377,1.000000,1.596141
2920,0.371377,1.000000,1.596141
2921,0.371379,1.000000,1.596141
2922,0.371379,1.000000,1.596141
2923,0.371402,1.000000,1.596141
2924,0.371409,1.000000,1.596141
2925,0.371423,1.000000,1.596141
2926,0.371423,1.000000,1.596141
2927,0.371423,1.000000,1.596141
2928,0.371423,1.000000,1.596141
2929,0.371423,1.000000,1.596141
2930,0.371423,1.000000,1.596141
2931,0.371447,1.000000,1.596141
2932,0.371462,1.000000,1.596141
2933,0.371515,1.000000,1.596141
2934,0.371515,1.000000,1.596141
2935,0.371515,1.000000,1.596141
2936,0.371515,1.000000,1.596141
2937,0.371515,1.000000,1.596141
2938,0.371515,1.000000,1.596141
2939,0.371515,1.000000,1.596141
2940,0.371515,1.000000,1.596141
2941,0.371515,1.000000,1.596142
2942,0.371515,1.000000,1.596142
2943,0.371515,1.000000,1.596142
2944,0.371515,1.000000,1.596142
2945,0.371515,1.000000,1.596142
2946,0.371515,1.000000,1.596142
2947,0.371515,1.000000,1.596142
2948,0.371515,1.000000,1.596142
2949,0.371515,1.000000,1.596142
2950,0.371515,1.000000,1.596142
2951,0.371515,1.000000,1.596142
2952,0.371515,1.000000,1.596142
2953,0.371515,1.000000,1.596142
2954,0.371515,1.000000,1.596142
2955,0.371515,1.000000,1.596142
2956,0.371515,1.000000,1.596142
2957,0.371515,1.000000,1.596142
2958,0.371515,1.000000,1.596142
2959,0.371515,1.000000,1.596142
2960,0.371515,1.000000,1.596142
2961,0.371515,1.000000,1.596142
2962,0.371515,1.000000,1.596142
2963,0.371515,1.000000,1.596142
2964,0.371515,1.000000,1.596142
2965,0.371515,1.000000,1.596142
2966,0.371515,1.000000,1.596142
2967,0.371515,1.000000,1.596142
2968,0.371515,1.000000,1.596142
2969,0.371515,1.000000,1.596142
2970,0.371515,1.000000,1.596142
2971,0.371515,1.000000,1.596142
2972,0.371515,1.000000,1.596142
2973,0.371515,1.000000,1.596142
2974,0.371515,1.000000,1.596142
2975,0.371517,1.000000,1.596142
2976,0.371523,1.000000,1.596142
2977,0.371537,1.000000,1.596142
2978,0.371551,1.000000,1.596142
2979,0.371575,1.000000,1.596142
2980,0.371579,1.000000,1.596142
2981,0.371582,1.000000,1.596142
2982,0.371602,1.000000,1.596142
2983,0.371647,1.000000,1.596142
2984,0.371682,1.000000,1.596142
2985,0.371694,1.000000,1.596142
2986,0.371706,1.000000,1.596143
2987,0.371715,1.000000,1.596143
2988,0.371741,1.000000,1.596143
2989,0.371743,1.000000,1.596143
2990,0.371750,1.000000,1.596143
2991,0.371750,1.000000,1.596143
2992,0.371754,1.000000,1.596143
2993,0.371754,1.000000,1.596143
2994,0.371754,1.000000,1.596143
2995,0.371771,1.000000,1.596143
2996,0.371771,1.000000,1.596143
2997,0.371771,1.000000,1.596143
2998,0.371771,1.000000,1.596143
2999,0.371773,1.000000,1.596143
3000,0.371780,1.000000,1.596143
3001,0.371782,1.000000,1.596143
3002,0.371783,1.000000,1.596143
3003,0.371881,1.000000,1.596143
3004,0.371893,1.000000,1.596143
3005,0.371902,1.000000,1.596143
3006,0.371902,1.000000,1.596143
3007,0.371915,1.000000,1.596143
3008,0.371942,1.000000,1.596143
3009,0.371958,1.000000,1.596143
3010,0.371972,1.000000,1.596143
3011,0.372059,1.000000,1.596143
3012,0.372077,1.000000,1.596143
3013,0.372097,1.000000,1.596143
3014,0.372097,1.000000,1.596143
3015,0.372097,1.000000,1.596143
3016,0.372097,1.000000,1.596143
3017,0.372151,1.000000,1.596143
3018,0.372161,1.000000,1.596143
3019,0.372163,1.000000,1.596143
3020,0.372192,1.000000,1.596143
3021,0.372215,1.000000,1.596143
3022,0.372283,1.000000,1.596143
3023,0.372283,1.000000,1.596143
3024,0.372323,1.000000,1.596143
3025,0.372349,1.000000,1.596143
3026,0.372378,1.000000,1.596143
3027,0.372385,1.000000,1.596143
3028,0.372403,1.000000,1.596143
3029,0.372419,1.000000,1.596143
3030,0.372443,1.000000,1.596143
3031,0.372443,1.000000,1.596143
3032,0.372443,1.000000,1.596143
3033,0.372459,1.000000,1.596143
3034,0.372472,1.000000,1.596143
3035,0.372472,1.000000,1.596143
3036,0.372472,1.000000,1.596143
3037,0.372472,1.000000,1.596143
3038,0.372472,1.000000,1.596143
3039,0.372472,1.000000,1.596143
3040,0.372472,1.000000,1.596143
3041,0.372472,1.000000,1.596143
3042,0.372472,1.000000,1.596143
3043,0.372472,1.000000,1.596143
3044,0.372472,1.000000,1.596143
3045,0.372472,1.000000,1.596143
3046,0.372472,1.000000,1.596143
3047,0.372472,1.000000,1.596143
3048,0.372472,1.000000,1.596143
3049,0.372472,1.000000,1.596143
3050,0.372499,1.000000,1.596143
3051,0.372502,1.000000,1.596143
3052,0.372512,1.000000,1.596143
3053,0.372538,1.000000,1.596144
3054,0.372593,1.000000,1.596144
3055,0.372595,1.000000,1.596144
3056,0.372609,1.000000,1.596144
3057,0.372620,1.000000,1.596144
3058,0.372620,1.000000,1.596144
3059,0.372681,1.000000,1.596144
3060,0.372691,1.000000,1.596144
3061,0.372691,1.000000,1.596144
3062,0.372745,1.000000,1.596144
3063,0.372745,1.000000,1.596144
3064,0.372745,1.000000,1.596144
3065,0.372751,1.000000,1.596144
3066,0.372751,1.000000,1.596144
3067,0.372751,1.000000,1.596144
3068,0.372751,1.000000,1.596144
3069,0.372751,1.000000,1.596144
3070,0.372751,1.000000,1.596144
3071,0.372751,1.000000,1.596144
3072,0.372751,1.000000,1.596144
3073,0.372751,1.000000,1.596144
3074,0.372751,1.000000,1.596144
3075,0.372751,1.000000,1.596145
3076,0.372751,1.000000,1.596145
3077,0.372767,1.000000,1.596145
3078,0.372773,1.000000,1.596145
3079,0.372810,1.000000,1.596145
3080,0.372811,1.000000,1.596145
3081,0.372811,1.000000,1.596145
3082,0.372824,1.000000,1.596145
3083,0.372841,1.000000,1.596145
3084,0.372844,1.000000,1.596145
3085,0.372852,1.000000,1.596145
3086,0.372862,1.000000,1.596145
3087,0.372887,1.000000,1.596145
3088,0.372898,1.000000,1.596145
3089,0.372902,1.000000,1.596145
3090,0.372922,1.000000,1.596145
3091,0.372923,1.000000,1.596145
3092,0.372923,1.000000,1.596145
3093,0.372975,1.000000,1.596145
3094,0.373000,1.000000,1.596145
3095,0.373031,1.000000,1.596145
3096,0.373034,1.000000,1.596145
3097,0.373062,1.000000,1.596145
3098,0.373077,1.000000,1.596145
3099,0.373148,1.000000,1.596145
3100,0.373162,1.000000,1.596145
3101,0.373162,1.000000,1.596145
3102,0.373176,1.000000,1.596145
3103,0.373258,1.000000,1.596145
3104,0.373261,1.000000,1.596145
3105,0.373270,1.000000,1.596145
3106,0.373296,1.000000,1.596145
3107,0.373296,1.000000,1.596145
3108,0.373298,1.000000,1.596145
3109,0.373320,1.000000,1.596145
3110,0.373320,1.000000,1.596145
3111,0.373339,1.000000,1.596145
3112,0.373347,1.000000,1.596145
3113,0.373369,1.000000,1.596145
3114,0.373375,1.000000,1.596145
3115,0.373396,1.000000,1.596145
3116,0.373429,1.000000,1.596145
3117,0.373459,1.000000,1.596145
3118,0.373466,1.000000,1.596145
3119,0.373467,1.000000,1.596145
3120,0.373483,1.000000,1.596146
3121,0.373570,1.000000,1.596146
3122,0.373592,1.000000,1.596146
3123,0.373624,1.000000,1.596146
3124,0.373675,1.000000,1.596146
3125,0.373717,1.000000,1.596146
3126,0.373722,1.000000,1.596146
3127,0.373742,1.000000,1.596146
3128,0.373754,1.000000,1.596146
3129,0.373793,1.000000,1.596146
3130,0.373794,1.000000,1.596146
3131,0.373876,1.000000,1.596146
3132,0.373878,1.000000,1.596146
3133,0.373889,1.000000,1.596146
3134,0.373889,1.000000,1.596146
3135,0.373889,1.000000,1.596146
3136,0.373889,1.000000,1.596146
3137,0.373894,1.000000,1.596146
3138,0.373894,1.000000,1.596146
3139,0.373896,1.000000,1.596146
3140,0.373910,1.000000,1.596146
3141,0.373926,1.000000,1.596146
3142,0.373982,1.000000,1.596147
3143,0.374037,1.000000,1.596147
3144,0.374040,1.000000,1.596147
3145,0.374115,1.000000,1.596147
3146,0.374191,1.000000,1.596147
3147,0.374210,1.000000,1.596147
3148,0.374223,1.000000,1.596147
3149,0.374290,1.000000,1.596147
3150,0.374290,1.000000,1.596147
3151,0.374290,1.000000,1.596147
3152,0.374290,1.000000,1.596147
3153,0.374290,1.000000,1.596147
3154,0.374290,1.000000,1.596147
3155,0.374290,1.000000,1.596147
3156,0.374290,1.000000,1.596147
3157,0.374290,1.000000,1.596147
3158,0.374295,1.000000,1.596147
3159,0.374311,1.000000,1.596147
3160,0.374311,1.000000,1.596147
3161,0.374311,1.000000,1.596147
3162,0.374311,1.000000,1.596147
3163,0.374311,1.000000,1.596147
3164,0.374326,1.000000,1.596147
3165,0.374340,1.000000,1.596147
3166,0.374357,1.000000,1.596147
3167,0.374358,1.000000,1.596147
3168,0.374367,1.000000,1.596147
3169,0.374375,1.000000,1.596147
3170,0.374378,1.000000,1.596147
3171,0.374378,1.000000,1.596147
3172,0.374379,1.000000,1.596147
3173,0.374403,1.000000,1.596147
3174,0.374451,1.000000,1.596147
3175,0.374458,1.000000,1.596147
3176,0.374465,1.000000,1.596147
3177,0.374513,1.000000,1.596147
3178,0.374513,1.000000,1.596147
3179,0.374529,1.000000,1.596147
3180,0.374529,1.000000,1.596147
3181,0.374569,1.000000,1.596147
3182,0.374569,1.000000,1.596147
3183,0.374587,1.000000,1.596147
3184,0.374587,1.000000,1.596147
3185,0.374587,1.000000,1.596147
3186,0.374591,1.000000,1.596147
3187,0.374601,1.000000,1.596147
3188,0.374604,1.000000,1.596147
3189,0.374605,1.000000,1.596147
3190,0.374622,1.000000,1.596147
3191,0.374622,1.000000,1.596147
3192,0.374622,1.000000,1.596147
3193,0.374622,1.000000,1.596147
3194,0.374622,1.000000,1.596147
3195,0.374622,1.000000,1.596147
3196,0.374622,1.000000,1.596147
3197,0.374650,1.000000,1.596147
3198,0.374651,1.000000,1.596147
3199,0.374703,1.000000,1.596147
3200,0.374719,1.000000,1.596147
3201,0.374732,1.000000,1.596147
3202,0.374732,1.000000,1.596147
3203,0.374732,1.000000,1.596147
3204,0.374732,1.000000,1.596147
3205,0.374736,1.000000,1.596147
3206,0.374757,1.000000,1.596147
3207,0.374804,1.000000,1.596147
3208,0.374809,1.000000,1.596147
3209,0.374821,1.000000,1.596148
3210,0.374874,1.000000,1.596148
3211,0.374912,1.000000,1.596148
3212,0.374912,1.000000,1.596148
3213,0.374912,1.000000,1.596148
3214,0.374912,1.000000,1.596148
3215,0.374912,1.000000,1.596148
3216,0.374912,1.000000,1.596148
3217,0.374912,1.000000,1.596148
3218,0.374912,1.000000,1.596148
3219,0.374912,1.000000,1.596148
3220,0.374912,1.000000,1.596148
3221,0.374980,1.000000,1.596148
3222,0.374980,1.000000,1.596148
3223,0.374980,1.000000,1.596148
3224,0.374980,1.000000,1.596148
3225,0.374980,1.000000,1.596148
3226,0.374980,1.000000,1.596148
3227,0.374980,1.000000,1.596148
3228,0.374980,1.000000,1.596148
3229,0.374980,1.000000,1.596148
3230,0.374980,1.000000,1.596148
3231,0.374980,1.000000,1.596148
3232,0.374980,1.000000,1.596148
3233,0.374999,1.000000,1.596148
3234,0.375013,1.000000,1.596148
3235,0.375013,1.000000,1.596148
3236,0.375013,1.000000,1.596148
3237,0.375013,1.000000,1.596148
3238,0.375013,1.000000,1.596148
3239,0.375013,1.000000,1.596148
3240,0.375013,1.000000,1.596148
3241,0.375022,1.000000,1.596148
3242,0.375032,1.000000,1.596148
3243,0.375034,1.000000,1.596148
3244,0.375036,1.000000,1.596148
3245,0.375043,1.000000,1.596148
3246,0.375043,1.000000,1.596148
3247,0.375043,1.000000,1.596148
3248,0.375043,1.000000,1.596148
3249,0.375043,1.000000,1.596148
3250,0.375043,1.000000,1.596148
3251,0.375043,1.000000,1.596148
3252,0.375043,1.000000,1.596148
3253,0.375050,1.000000,1.596148
3254,0.375057,1.000000,1.596148
3255,0.375071,1.000000,1.596148
3256,0.375084,1.000000,1.596148
3257,0.375088,1.000000,1.596148
3258,0.375100,1.000000,1.596148
3259,0.375105,1.000000,1.596148
3260,0.375107,1.000000,1.596148
3261,0.375112,1.000000,1.596148
3262,0.375138,1.000000,1.596148
3263,0.375138,1.000000,1.596148
3264,0.375138,1.000000,1.596148
3265,0.375147,1.000000,1.596148
3266,0.375163,1.000000,1.596148
3267,0.375194,1.000000,1.596148
3268,0.375194,1.000000,1.596148
3269,0.375202,1.000000,1.596148
3270,0.375202,1.000000,1.596148
3271,0.375202,1.000000,1.596148
3272,0.375222,1.000000,1.596148
3273,0.375233,1.000000,1.596148
3274,0.375233,1.000000,1.596148
3275,0.375233,1.000000,1.596148
3276,0.375260,1.000000,1.596149
3277,0.375261,1.000000,1.596149
3278,0.375294,1.000000,1.596149
3279,0.375294,1.000000,1.596149
3280,0.375369,1.000000,1.596149
3281,0.375369,1.000000,1.596149
3282,0.375390,1.000000,1.596149
3283,0.375428,1.000000,1.596149
3284,0.375434,1.000000,1.596149
3285,0.375444,1.000000,1.596149
3286,0.375444,1.000000,1.596149
3287,0.375444,1.000000,1.596149
3288,0.375447,1.000000,1.596149
3289,0.375455,1.000000,1.596149
3290,0.375466,1.000000,1.596149
3291,0.375472,1.000000,1.596149
3292,0.375481,1.000000,1.596149
3293,0.375499,1.000000,1.596149
3294,0.375506,1.000000,1.596149
3295,0.375506,1.000000,1.596149
3296,0.375506,1.000000,1.596149
3297,0.375506,1.000000,1.596149
3298,0.375525,1.000000,1.596149
3299,0.375525,1.000000,1.596149
3300,0.375534,1.000000,1.596149
3301,0.375586,1.000000,1.596149
3302,0.375606,1.000000,1.596149
3303,0.375620,1.000000,1.596149
3304,0.375649,1.000000,1.596149
3305,0.375670,1.000000,1.596149
3306,0.375670,1.000000,1.596149
3307,0.375671,1.000000,1.596149
3308,0.375673,1.000000,1.596149
3309,0.375673,1.000000,1.596149
3310,0.375673,1.000000,1.596149
3311,0.375673,1.000000,1.596149
3312,0.375684,1.000000,1.596149
3313,0.375715,1.000000,1.596149
3314,0.375766,1.000000,1.596149
3315,0.375821,1.000000,1.596149
3316,0.375827,1.000000,1.596149
3317,0.375835,1.000000,1.596149
3318,0.375844,1.000000,1.596149
3319,0.375853,1.000000,1.596149
3320,0.375890,1.000000,1.596149
3321,0.375912,1.000000,1.596149
3322,0.375916,1.000000,1.596149
3323,0.375941,1.000000,1.596149
3324,0.375944,1.000000,1.596149
3325,0.375956,1.000000,1.596149
3326,0.375985,1.000000,1.596149
3327,0.376001,1.000000,1.596149
3328,0.376010,1.000000,1.596149
3329,0.376032,1.000000,1.596149
3330,0.376056,1.000000,1.596149
3331,0.376064,1.000000,1.596149
3332,0.376071,1.000000,1.596149
3333,0.376108,1.000000,1.596149
3334,0.376126,1.000000,1.596149
3335,0.376134,1.000000,1.596149
3336,0.376142,1.000000,1.596149
3337,0.376150,1.000000,1.596149
3338,0.376150,1.000000,1.596149
3339,0.376156,1.000000,1.596149
3340,0.376156,1.000000,1.596149
3341,0.376188,1.000000,1.596149
3342,0.376213,1.000000,1.596149
3343,0.376216,1.000000,1.596150
3344,0.376240,1.000000,1.596150
3345,0.376317,1.000000,1.596150
3346,0.376336,1.000000,1.596150
3347,0.376341,1.000000,1.596150
3348,0.376341,1.000000,1.596150
3349,0.376341,1.000000,1.596150
3350,0.376341,1.000000,1.596150
3351,0.376341,1.000000,1.596150
3352,0.376341,1.000000,1.596150
3353,0.376357,1.000000,1.596150
3354,0.376366,1.000000,1.596150
3355,0.376402,1.000000,1.596150
3356,0.376450,1.000000,1.596150
3357,0.376545,1.000000,1.596150
3358,0.376549,1.000000,1.596150
3359,0.376564,1.000000,1.596150
3360,0.376568,1.000000,1.596150
3361,0.376585,1.000000,1.596150
3362,0.376596,1.000000,1.596150
3363,0.376646,1.000000,1.596150
3364,0.376653,1.000000,1.596150
3365,0.376655,1.000000,1.596150
